=============Policy===============
(overLeft, wicketLeft, b1OverLeft, b2OverLeft, b3OverLeft, b4OverLeft, b5OverLeft) |  Bowler
(10, 1, 0, 1, 2, 0, 0) Bowler =  3 Value = 8.97
(10, 1, 0, 1, 2, 0, 1) Bowler =  5 Value = 10.38
(10, 1, 0, 1, 2, 0, 2) Bowler =  5 Value = 11.23
(10, 1, 0, 1, 2, 1, 0) Bowler =  4 Value = 10.48
(10, 1, 0, 1, 2, 1, 1) Bowler =  5 Value = 11.29
(10, 1, 0, 1, 2, 1, 2) Bowler =  5 Value = 11.77
(10, 1, 0, 1, 2, 2, 0) Bowler =  4 Value = 11.49
(10, 1, 0, 1, 2, 2, 1) Bowler =  5 Value = 11.89
(10, 1, 0, 1, 2, 2, 2) Bowler =  5 Value = 12.14
(10, 1, 0, 2, 0, 0, 0) Bowler =  2 Value = 6.30
(10, 1, 0, 2, 0, 0, 1) Bowler =  5 Value = 8.78
(10, 1, 0, 2, 0, 0, 2) Bowler =  5 Value = 10.27
(10, 1, 0, 2, 0, 1, 0) Bowler =  4 Value = 8.70
(10, 1, 0, 2, 0, 1, 1) Bowler =  5 Value = 10.22
(10, 1, 0, 2, 0, 1, 2) Bowler =  5 Value = 11.13
(10, 1, 0, 2, 0, 2, 0) Bowler =  4 Value = 10.30
(10, 1, 0, 2, 0, 2, 1) Bowler =  5 Value = 11.18
(10, 1, 0, 2, 0, 2, 2) Bowler =  5 Value = 11.71
(10, 1, 0, 2, 1, 0, 0) Bowler =  3 Value = 8.73
(10, 1, 0, 2, 1, 0, 1) Bowler =  5 Value = 10.23
(10, 1, 0, 2, 1, 0, 2) Bowler =  5 Value = 11.14
(10, 1, 0, 2, 1, 1, 0) Bowler =  4 Value = 10.32
(10, 1, 0, 2, 1, 1, 1) Bowler =  5 Value = 11.19
(10, 1, 0, 2, 1, 1, 2) Bowler =  5 Value = 11.71
(10, 1, 0, 2, 1, 2, 0) Bowler =  4 Value = 11.38
(10, 1, 0, 2, 1, 2, 1) Bowler =  5 Value = 11.83
(10, 1, 0, 2, 1, 2, 2) Bowler =  5 Value = 12.10
(10, 1, 0, 2, 2, 0, 0) Bowler =  3 Value = 10.54
(10, 1, 0, 2, 2, 0, 1) Bowler =  5 Value = 11.33
(10, 1, 0, 2, 2, 0, 2) Bowler =  5 Value = 11.80
(10, 1, 0, 2, 2, 1, 0) Bowler =  4 Value = 11.53
(10, 1, 0, 2, 2, 1, 1) Bowler =  5 Value = 11.92
(10, 1, 0, 2, 2, 1, 2) Bowler =  5 Value = 12.15
(10, 1, 0, 2, 2, 2, 0) Bowler =  4 Value = 12.19
(10, 1, 0, 2, 2, 2, 1) Bowler =  5 Value = 12.31
(10, 1, 0, 2, 2, 2, 2) Bowler =  5 Value = 12.39
(10, 1, 1, 0, 0, 0, 0) Bowler =  1 Value = 3.00
(10, 1, 1, 0, 0, 0, 1) Bowler =  5 Value = 6.80
(10, 1, 1, 0, 0, 0, 2) Bowler =  5 Value = 9.08
(10, 1, 1, 0, 0, 1, 0) Bowler =  4 Value = 6.50
(10, 1, 1, 0, 0, 1, 1) Bowler =  5 Value = 8.90
(10, 1, 1, 0, 0, 1, 2) Bowler =  5 Value = 10.34
(10, 1, 1, 0, 0, 2, 0) Bowler =  4 Value = 8.83
(10, 1, 1, 0, 0, 2, 1) Bowler =  5 Value = 10.30
(10, 1, 1, 0, 0, 2, 2) Bowler =  5 Value = 11.18
(10, 1, 1, 0, 1, 0, 0) Bowler =  3 Value = 6.25
(10, 1, 1, 0, 1, 0, 1) Bowler =  5 Value = 8.75
(10, 1, 1, 0, 1, 0, 2) Bowler =  5 Value = 10.25
(10, 1, 1, 0, 1, 1, 0) Bowler =  4 Value = 8.67
(10, 1, 1, 0, 1, 1, 1) Bowler =  5 Value = 10.20
(10, 1, 1, 0, 1, 1, 2) Bowler =  5 Value = 11.12
(10, 1, 1, 0, 1, 2, 0) Bowler =  4 Value = 10.28
(10, 1, 1, 0, 1, 2, 1) Bowler =  5 Value = 11.17
(10, 1, 1, 0, 1, 2, 2) Bowler =  5 Value = 11.70
(10, 1, 1, 0, 2, 0, 0) Bowler =  3 Value = 8.69
(10, 1, 1, 0, 2, 0, 1) Bowler =  5 Value = 10.21
(10, 1, 1, 0, 2, 0, 2) Bowler =  5 Value = 11.13
(10, 1, 1, 0, 2, 1, 0) Bowler =  4 Value = 10.29
(10, 1, 1, 0, 2, 1, 1) Bowler =  5 Value = 11.18
(10, 1, 1, 0, 2, 1, 2) Bowler =  5 Value = 11.71
(10, 1, 1, 0, 2, 2, 0) Bowler =  4 Value = 11.36
(10, 1, 1, 0, 2, 2, 1) Bowler =  5 Value = 11.82
(10, 1, 1, 0, 2, 2, 2) Bowler =  5 Value = 12.09
(10, 1, 1, 1, 0, 0, 0) Bowler =  1 Value = 5.86
(10, 1, 1, 1, 0, 0, 1) Bowler =  5 Value = 8.52
(10, 1, 1, 1, 0, 0, 2) Bowler =  5 Value = 10.11
(10, 1, 1, 1, 0, 1, 0) Bowler =  4 Value = 8.41
(10, 1, 1, 1, 0, 1, 1) Bowler =  5 Value = 10.05
(10, 1, 1, 1, 0, 1, 2) Bowler =  5 Value = 11.03
(10, 1, 1, 1, 0, 2, 0) Bowler =  4 Value = 10.11
(10, 1, 1, 1, 0, 2, 1) Bowler =  5 Value = 11.06
(10, 1, 1, 1, 0, 2, 2) Bowler =  5 Value = 11.64
(10, 1, 1, 1, 1, 0, 0) Bowler =  3 Value = 8.40
(10, 1, 1, 1, 1, 0, 1) Bowler =  5 Value = 10.04
(10, 1, 1, 1, 1, 0, 2) Bowler =  5 Value = 11.02
(10, 1, 1, 1, 1, 1, 0) Bowler =  4 Value = 10.10
(10, 1, 1, 1, 1, 1, 1) Bowler =  5 Value = 11.06
(10, 1, 1, 1, 1, 1, 2) Bowler =  5 Value = 11.64
(10, 1, 1, 1, 1, 2, 0) Bowler =  4 Value = 11.23
(10, 1, 1, 1, 1, 2, 1) Bowler =  5 Value = 11.74
(10, 1, 1, 1, 1, 2, 2) Bowler =  5 Value = 12.04
(10, 1, 1, 1, 2, 0, 0) Bowler =  3 Value = 10.30
(10, 1, 1, 1, 2, 0, 1) Bowler =  5 Value = 11.18
(10, 1, 1, 1, 2, 0, 2) Bowler =  5 Value = 11.71
(10, 1, 1, 1, 2, 1, 0) Bowler =  4 Value = 11.37
(10, 1, 1, 1, 2, 1, 1) Bowler =  5 Value = 11.82
(10, 1, 1, 1, 2, 1, 2) Bowler =  5 Value = 12.09
(10, 1, 1, 1, 2, 2, 0) Bowler =  4 Value = 12.08
(10, 1, 1, 1, 2, 2, 1) Bowler =  5 Value = 12.25
(10, 1, 1, 1, 2, 2, 2) Bowler =  5 Value = 12.35
(10, 1, 1, 2, 0, 0, 0) Bowler =  1 Value = 8.15
(10, 1, 1, 2, 0, 0, 1) Bowler =  5 Value = 9.89
(10, 1, 1, 2, 0, 0, 2) Bowler =  5 Value = 10.94
(10, 1, 1, 2, 0, 1, 0) Bowler =  4 Value = 9.94
(10, 1, 1, 2, 0, 1, 1) Bowler =  5 Value = 10.96
(10, 1, 1, 2, 0, 1, 2) Bowler =  5 Value = 11.58
(10, 1, 1, 2, 0, 2, 0) Bowler =  4 Value = 11.12
(10, 1, 1, 2, 0, 2, 1) Bowler =  5 Value = 11.67
(10, 1, 1, 2, 0, 2, 2) Bowler =  5 Value = 12.00
(10, 1, 1, 2, 1, 0, 0) Bowler =  3 Value = 10.12
(10, 1, 1, 2, 1, 0, 1) Bowler =  5 Value = 11.07
(10, 1, 1, 2, 1, 0, 2) Bowler =  5 Value = 11.64
(10, 1, 1, 2, 1, 1, 0) Bowler =  4 Value = 11.24
(10, 1, 1, 2, 1, 1, 1) Bowler =  5 Value = 11.75
(10, 1, 1, 2, 1, 1, 2) Bowler =  5 Value = 12.05
(10, 1, 1, 2, 1, 2, 0) Bowler =  4 Value = 12.00
(10, 1, 1, 2, 1, 2, 1) Bowler =  5 Value = 12.20
(10, 1, 1, 2, 1, 2, 2) Bowler =  5 Value = 12.32
(10, 1, 1, 2, 2, 0, 0) Bowler =  3 Value = 11.59
(10, 1, 1, 2, 2, 0, 1) Bowler =  5 Value = 11.95
(10, 1, 1, 2, 2, 0, 2) Bowler =  5 Value = 12.17
(10, 1, 1, 2, 2, 1, 0) Bowler =  4 Value = 12.22
(10, 1, 1, 2, 2, 1, 1) Bowler =  5 Value = 12.33
(10, 1, 1, 2, 2, 1, 2) Bowler =  5 Value = 12.40
(10, 1, 1, 2, 2, 2, 0) Bowler =  4 Value = 12.65
(10, 1, 1, 2, 2, 2, 1) Bowler =  5 Value = 12.59
(10, 1, 1, 2, 2, 2, 2) Bowler =  5 Value = 12.55
(10, 1, 2, 0, 0, 0, 0) Bowler =  1 Value = 5.45
(10, 1, 2, 0, 0, 0, 1) Bowler =  5 Value = 8.27
(10, 1, 2, 0, 0, 0, 2) Bowler =  5 Value = 9.96
(10, 1, 2, 0, 0, 1, 0) Bowler =  4 Value = 8.14
(10, 1, 2, 0, 0, 1, 1) Bowler =  5 Value = 9.88
(10, 1, 2, 0, 0, 1, 2) Bowler =  5 Value = 10.93
(10, 1, 2, 0, 0, 2, 0) Bowler =  4 Value = 9.92
(10, 1, 2, 0, 0, 2, 1) Bowler =  5 Value = 10.95
(10, 1, 2, 0, 0, 2, 2) Bowler =  5 Value = 11.57
(10, 1, 2, 0, 1, 0, 0) Bowler =  3 Value = 8.09
(10, 1, 2, 0, 1, 0, 1) Bowler =  5 Value = 9.85
(10, 1, 2, 0, 1, 0, 2) Bowler =  5 Value = 10.91
(10, 1, 2, 0, 1, 1, 0) Bowler =  4 Value = 9.89
(10, 1, 2, 0, 1, 1, 1) Bowler =  5 Value = 10.94
(10, 1, 2, 0, 1, 1, 2) Bowler =  5 Value = 11.56
(10, 1, 2, 0, 1, 2, 0) Bowler =  4 Value = 11.10
(10, 1, 2, 0, 1, 2, 1) Bowler =  5 Value = 11.66
(10, 1, 2, 0, 1, 2, 2) Bowler =  5 Value = 11.99
(10, 1, 2, 0, 2, 0, 0) Bowler =  3 Value = 10.07
(10, 1, 2, 0, 2, 0, 1) Bowler =  5 Value = 11.04
(10, 1, 2, 0, 2, 0, 2) Bowler =  5 Value = 11.62
(10, 1, 2, 0, 2, 1, 0) Bowler =  4 Value = 11.21
(10, 1, 2, 0, 2, 1, 1) Bowler =  5 Value = 11.73
(10, 1, 2, 0, 2, 1, 2) Bowler =  5 Value = 12.04
(10, 1, 2, 0, 2, 2, 0) Bowler =  4 Value = 11.97
(10, 1, 2, 0, 2, 2, 1) Bowler =  5 Value = 12.18
(10, 1, 2, 0, 2, 2, 2) Bowler =  5 Value = 12.31
(10, 1, 2, 1, 0, 0, 0) Bowler =  1 Value = 7.80
(10, 1, 2, 1, 0, 0, 1) Bowler =  5 Value = 9.68
(10, 1, 2, 1, 0, 0, 2) Bowler =  5 Value = 10.81
(10, 1, 2, 1, 0, 1, 0) Bowler =  4 Value = 9.70
(10, 1, 2, 1, 0, 1, 1) Bowler =  5 Value = 10.82
(10, 1, 2, 1, 0, 1, 2) Bowler =  5 Value = 11.49
(10, 1, 2, 1, 0, 2, 0) Bowler =  4 Value = 10.97
(10, 1, 2, 1, 0, 2, 1) Bowler =  5 Value = 11.58
(10, 1, 2, 1, 0, 2, 2) Bowler =  5 Value = 11.95
(10, 1, 2, 1, 1, 0, 0) Bowler =  3 Value = 9.85
(10, 1, 2, 1, 1, 0, 1) Bowler =  5 Value = 10.91
(10, 1, 2, 1, 1, 0, 2) Bowler =  5 Value = 11.55
(10, 1, 2, 1, 1, 1, 0) Bowler =  4 Value = 11.07
(10, 1, 2, 1, 1, 1, 1) Bowler =  5 Value = 11.64
(10, 1, 2, 1, 1, 1, 2) Bowler =  5 Value = 11.98
(10, 1, 2, 1, 1, 2, 0) Bowler =  4 Value = 11.88
(10, 1, 2, 1, 1, 2, 1) Bowler =  5 Value = 12.13
(10, 1, 2, 1, 1, 2, 2) Bowler =  5 Value = 12.28
(10, 1, 2, 1, 2, 0, 0) Bowler =  3 Value = 11.39
(10, 1, 2, 1, 2, 0, 1) Bowler =  5 Value = 11.83
(10, 1, 2, 1, 2, 0, 2) Bowler =  5 Value = 12.10
(10, 1, 2, 1, 2, 1, 0) Bowler =  4 Value = 12.09
(10, 1, 2, 1, 2, 1, 1) Bowler =  5 Value = 12.25
(10, 1, 2, 1, 2, 1, 2) Bowler =  5 Value = 12.35
(10, 1, 2, 1, 2, 2, 0) Bowler =  4 Value = 12.56
(10, 1, 2, 1, 2, 2, 1) Bowler =  5 Value = 12.54
(10, 1, 2, 1, 2, 2, 2) Bowler =  5 Value = 12.52
(10, 1, 2, 2, 0, 0, 0) Bowler =  1 Value = 9.67
(10, 1, 2, 2, 0, 0, 1) Bowler =  5 Value = 10.80
(10, 1, 2, 2, 0, 0, 2) Bowler =  5 Value = 11.48
(10, 1, 2, 2, 0, 1, 0) Bowler =  4 Value = 10.95
(10, 1, 2, 2, 0, 1, 1) Bowler =  5 Value = 11.57
(10, 1, 2, 2, 0, 1, 2) Bowler =  5 Value = 11.94
(10, 1, 2, 2, 0, 2, 0) Bowler =  4 Value = 11.80
(10, 1, 2, 2, 0, 2, 1) Bowler =  5 Value = 12.08
(10, 1, 2, 2, 0, 2, 2) Bowler =  5 Value = 12.25
(10, 1, 2, 2, 1, 0, 0) Bowler =  3 Value = 11.25
(10, 1, 2, 2, 1, 0, 1) Bowler =  5 Value = 11.75
(10, 1, 2, 2, 1, 0, 2) Bowler =  5 Value = 12.05
(10, 1, 2, 2, 1, 1, 0) Bowler =  4 Value = 12.00
(10, 1, 2, 2, 1, 1, 1) Bowler =  5 Value = 12.20
(10, 1, 2, 2, 1, 1, 2) Bowler =  5 Value = 12.32
(10, 1, 2, 2, 1, 2, 0) Bowler =  4 Value = 12.50
(10, 1, 2, 2, 1, 2, 1) Bowler =  5 Value = 12.50
(10, 1, 2, 2, 1, 2, 2) Bowler =  5 Value = 12.50
(10, 1, 2, 2, 2, 0, 0) Bowler =  3 Value = 12.44
(10, 1, 2, 2, 2, 0, 1) Bowler =  5 Value = 12.46
(10, 1, 2, 2, 2, 0, 2) Bowler =  5 Value = 12.48
(10, 1, 2, 2, 2, 1, 0) Bowler =  4 Value = 12.79
(10, 1, 2, 2, 2, 1, 1) Bowler =  5 Value = 12.68
(10, 1, 2, 2, 2, 1, 2) Bowler =  5 Value = 12.61
(10, 1, 2, 2, 2, 2, 0) Bowler =  4 Value = 13.03
(10, 1, 2, 2, 2, 2, 1) Bowler =  5 Value = 12.82
(10, 1, 2, 2, 2, 2, 2) Bowler =  5 Value = 12.69
(10, 2, 0, 0, 0, 0, 0) Bowler =  -1 Value = 0.00
(10, 2, 0, 0, 0, 0, 1) Bowler =  5 Value = 5.00
(10, 2, 0, 0, 0, 0, 2) Bowler =  5 Value = 10.00
(10, 2, 0, 0, 0, 1, 0) Bowler =  4 Value = 4.50
(10, 2, 0, 0, 0, 1, 1) Bowler =  4 Value = 9.50
(10, 2, 0, 0, 0, 1, 2) Bowler =  5 Value = 13.78
(10, 2, 0, 0, 0, 2, 0) Bowler =  4 Value = 9.00
(10, 2, 0, 0, 0, 2, 1) Bowler =  5 Value = 13.40
(10, 2, 0, 0, 0, 2, 2) Bowler =  5 Value = 16.84
(10, 2, 0, 0, 1, 0, 0) Bowler =  3 Value = 4.00
(10, 2, 0, 0, 1, 0, 1) Bowler =  3 Value = 9.00
(10, 2, 0, 0, 1, 0, 2) Bowler =  5 Value = 13.36
(10, 2, 0, 0, 1, 1, 0) Bowler =  3 Value = 8.50
(10, 2, 0, 0, 1, 1, 1) Bowler =  5 Value = 12.97
(10, 2, 0, 0, 1, 1, 2) Bowler =  5 Value = 16.50
(10, 2, 0, 0, 1, 2, 0) Bowler =  4 Value = 12.56
(10, 2, 0, 0, 1, 2, 1) Bowler =  4 Value = 16.24
(10, 2, 0, 0, 1, 2, 2) Bowler =  5 Value = 18.97
(10, 2, 0, 0, 2, 0, 0) Bowler =  3 Value = 8.00
(10, 2, 0, 0, 2, 0, 1) Bowler =  3 Value = 12.60
(10, 2, 0, 0, 2, 0, 2) Bowler =  5 Value = 16.24
(10, 2, 0, 0, 2, 1, 0) Bowler =  3 Value = 12.17
(10, 2, 0, 0, 2, 1, 1) Bowler =  4 Value = 15.97
(10, 2, 0, 0, 2, 1, 2) Bowler =  5 Value = 18.78
(10, 2, 0, 0, 2, 2, 0) Bowler =  4 Value = 15.67
(10, 2, 0, 0, 2, 2, 1) Bowler =  4 Value = 18.64
(10, 2, 0, 0, 2, 2, 2) Bowler =  5 Value = 20.73
(10, 2, 0, 1, 0, 0, 0) Bowler =  2 Value = 3.50
(10, 2, 0, 1, 0, 0, 1) Bowler =  2 Value = 8.50
(10, 2, 0, 1, 0, 0, 2) Bowler =  5 Value = 12.94
(10, 2, 0, 1, 0, 1, 0) Bowler =  2 Value = 8.00
(10, 2, 0, 1, 0, 1, 1) Bowler =  4 Value = 12.53
(10, 2, 0, 1, 0, 1, 2) Bowler =  5 Value = 16.16
(10, 2, 0, 1, 0, 2, 0) Bowler =  4 Value = 12.11
(10, 2, 0, 1, 0, 2, 1) Bowler =  4 Value = 15.89
(10, 2, 0, 1, 0, 2, 2) Bowler =  5 Value = 18.71
(10, 2, 0, 1, 1, 0, 0) Bowler =  2 Value = 7.50
(10, 2, 0, 1, 1, 0, 1) Bowler =  3 Value = 12.15
(10, 2, 0, 1, 1, 0, 2) Bowler =  5 Value = 15.88
(10, 2, 0, 1, 1, 1, 0) Bowler =  3 Value = 11.71
(10, 2, 0, 1, 1, 1, 1) Bowler =  5 Value = 15.59
(10, 2, 0, 1, 1, 1, 2) Bowler =  5 Value = 18.50
(10, 2, 0, 1, 1, 2, 0) Bowler =  4 Value = 15.28
(10, 2, 0, 1, 1, 2, 1) Bowler =  4 Value = 18.34
(10, 2, 0, 1, 1, 2, 2) Bowler =  5 Value = 20.51
(10, 2, 0, 1, 2, 0, 0) Bowler =  3 Value = 11.28
(10, 2, 0, 1, 2, 0, 1) Bowler =  5 Value = 15.36
(10, 2, 0, 1, 2, 0, 2) Bowler =  5 Value = 18.37
(10, 2, 0, 1, 2, 1, 0) Bowler =  3 Value = 15.01
(10, 2, 0, 1, 2, 1, 1) Bowler =  5 Value = 18.20
(10, 2, 0, 1, 2, 1, 2) Bowler =  5 Value = 20.43
(10, 2, 0, 1, 2, 2, 0) Bowler =  4 Value = 18.00
(10, 2, 0, 1, 2, 2, 1) Bowler =  4 Value = 20.39
(10, 2, 0, 1, 2, 2, 2) Bowler =  5 Value = 21.99
(10, 2, 0, 2, 0, 0, 0) Bowler =  2 Value = 7.00
(10, 2, 0, 2, 0, 0, 1) Bowler =  2 Value = 11.72
(10, 2, 0, 2, 0, 0, 2) Bowler =  5 Value = 15.54
(10, 2, 0, 2, 0, 1, 0) Bowler =  4 Value = 11.27
(10, 2, 0, 2, 0, 1, 1) Bowler =  5 Value = 15.24
(10, 2, 0, 2, 0, 1, 2) Bowler =  5 Value = 18.23
(10, 2, 0, 2, 0, 2, 0) Bowler =  4 Value = 14.91
(10, 2, 0, 2, 0, 2, 1) Bowler =  4 Value = 18.07
(10, 2, 0, 2, 0, 2, 2) Bowler =  5 Value = 20.31
(10, 2, 0, 2, 1, 0, 0) Bowler =  2 Value = 10.82
(10, 2, 0, 2, 1, 0, 1) Bowler =  5 Value = 14.98
(10, 2, 0, 2, 1, 0, 2) Bowler =  5 Value = 18.09
(10, 2, 0, 2, 1, 1, 0) Bowler =  3 Value = 14.62
(10, 2, 0, 2, 1, 1, 1) Bowler =  4 Value = 17.90
(10, 2, 0, 2, 1, 1, 2) Bowler =  5 Value = 20.22
(10, 2, 0, 2, 1, 2, 0) Bowler =  4 Value = 17.69
(10, 2, 0, 2, 1, 2, 1) Bowler =  5 Value = 20.16
(10, 2, 0, 2, 1, 2, 2) Bowler =  5 Value = 21.83
(10, 2, 0, 2, 2, 0, 0) Bowler =  3 Value = 14.30
(10, 2, 0, 2, 2, 0, 1) Bowler =  3 Value = 17.80
(10, 2, 0, 2, 2, 0, 2) Bowler =  5 Value = 20.21
(10, 2, 0, 2, 2, 1, 0) Bowler =  3 Value = 17.55
(10, 2, 0, 2, 2, 1, 1) Bowler =  4 Value = 20.14
(10, 2, 0, 2, 2, 1, 2) Bowler =  5 Value = 21.85
(10, 2, 0, 2, 2, 2, 0) Bowler =  4 Value = 20.04
(10, 2, 0, 2, 2, 2, 1) Bowler =  5 Value = 21.90
(10, 2, 0, 2, 2, 2, 2) Bowler =  5 Value = 23.06
(10, 2, 1, 0, 0, 0, 0) Bowler =  1 Value = 3.00
(10, 2, 1, 0, 0, 0, 1) Bowler =  1 Value = 8.00
(10, 2, 1, 0, 0, 0, 2) Bowler =  5 Value = 12.52
(10, 2, 1, 0, 0, 1, 0) Bowler =  1 Value = 7.50
(10, 2, 1, 0, 0, 1, 1) Bowler =  5 Value = 12.10
(10, 2, 1, 0, 0, 1, 2) Bowler =  5 Value = 15.82
(10, 2, 1, 0, 0, 2, 0) Bowler =  4 Value = 11.67
(10, 2, 1, 0, 0, 2, 1) Bowler =  4 Value = 15.53
(10, 2, 1, 0, 0, 2, 2) Bowler =  5 Value = 18.44
(10, 2, 1, 0, 1, 0, 0) Bowler =  1 Value = 7.00
(10, 2, 1, 0, 1, 0, 1) Bowler =  3 Value = 11.70
(10, 2, 1, 0, 1, 0, 2) Bowler =  5 Value = 15.52
(10, 2, 1, 0, 1, 1, 0) Bowler =  3 Value = 11.25
(10, 2, 1, 0, 1, 1, 1) Bowler =  4 Value = 15.22
(10, 2, 1, 0, 1, 1, 2) Bowler =  5 Value = 18.21
(10, 2, 1, 0, 1, 2, 0) Bowler =  4 Value = 14.89
(10, 2, 1, 0, 1, 2, 1) Bowler =  4 Value = 18.04
(10, 2, 1, 0, 1, 2, 2) Bowler =  5 Value = 20.29
(10, 2, 1, 0, 2, 0, 0) Bowler =  3 Value = 10.81
(10, 2, 1, 0, 2, 0, 1) Bowler =  3 Value = 14.96
(10, 2, 1, 0, 2, 0, 2) Bowler =  5 Value = 18.06
(10, 2, 1, 0, 2, 1, 0) Bowler =  3 Value = 14.60
(10, 2, 1, 0, 2, 1, 1) Bowler =  4 Value = 17.88
(10, 2, 1, 0, 2, 1, 2) Bowler =  5 Value = 20.20
(10, 2, 1, 0, 2, 2, 0) Bowler =  4 Value = 17.67
(10, 2, 1, 0, 2, 2, 1) Bowler =  4 Value = 20.14
(10, 2, 1, 0, 2, 2, 2) Bowler =  5 Value = 21.81
(10, 2, 1, 1, 0, 0, 0) Bowler =  1 Value = 6.50
(10, 2, 1, 1, 0, 0, 1) Bowler =  1 Value = 11.25
(10, 2, 1, 1, 0, 0, 2) Bowler =  5 Value = 15.15
(10, 2, 1, 1, 0, 1, 0) Bowler =  1 Value = 10.79
(10, 2, 1, 1, 0, 1, 1) Bowler =  4 Value = 14.84
(10, 2, 1, 1, 0, 1, 2) Bowler =  5 Value = 17.92
(10, 2, 1, 1, 0, 2, 0) Bowler =  4 Value = 14.49
(10, 2, 1, 1, 0, 2, 1) Bowler =  4 Value = 17.74
(10, 2, 1, 1, 0, 2, 2) Bowler =  5 Value = 20.07
(10, 2, 1, 1, 1, 0, 0) Bowler =  1 Value = 10.34
(10, 2, 1, 1, 1, 0, 1) Bowler =  3 Value = 14.56
(10, 2, 1, 1, 1, 0, 2) Bowler =  5 Value = 17.75
(10, 2, 1, 1, 1, 1, 0) Bowler =  3 Value = 14.19
(10, 2, 1, 1, 1, 1, 1) Bowler =  4 Value = 17.56
(10, 2, 1, 1, 1, 1, 2) Bowler =  5 Value = 19.96
(10, 2, 1, 1, 1, 2, 0) Bowler =  4 Value = 17.33
(10, 2, 1, 1, 1, 2, 1) Bowler =  4 Value = 19.89
(10, 2, 1, 1, 1, 2, 2) Bowler =  5 Value = 21.63
(10, 2, 1, 1, 2, 0, 0) Bowler =  3 Value = 13.86
(10, 2, 1, 1, 2, 0, 1) Bowler =  3 Value = 17.43
(10, 2, 1, 1, 2, 0, 2) Bowler =  5 Value = 19.93
(10, 2, 1, 1, 2, 1, 0) Bowler =  3 Value = 17.17
(10, 2, 1, 1, 2, 1, 1) Bowler =  4 Value = 19.85
(10, 2, 1, 1, 2, 1, 2) Bowler =  5 Value = 21.64
(10, 2, 1, 1, 2, 2, 0) Bowler =  4 Value = 19.73
(10, 2, 1, 1, 2, 2, 1) Bowler =  4 Value = 21.67
(10, 2, 1, 1, 2, 2, 2) Bowler =  5 Value = 22.90
(10, 2, 1, 2, 0, 0, 0) Bowler =  1 Value = 9.87
(10, 2, 1, 2, 0, 0, 1) Bowler =  5 Value = 14.19
(10, 2, 1, 2, 0, 0, 2) Bowler =  5 Value = 17.47
(10, 2, 1, 2, 0, 1, 0) Bowler =  1 Value = 13.80
(10, 2, 1, 2, 0, 1, 1) Bowler =  4 Value = 17.25
(10, 2, 1, 2, 0, 1, 2) Bowler =  5 Value = 19.74
(10, 2, 1, 2, 0, 2, 0) Bowler =  4 Value = 17.01
(10, 2, 1, 2, 0, 2, 1) Bowler =  4 Value = 19.66
(10, 2, 1, 2, 0, 2, 2) Bowler =  5 Value = 21.46
(10, 2, 1, 2, 1, 0, 0) Bowler =  1 Value = 13.44
(10, 2, 1, 2, 1, 0, 1) Bowler =  3 Value = 17.11
(10, 2, 1, 2, 1, 0, 2) Bowler =  5 Value = 19.70
(10, 2, 1, 2, 1, 1, 0) Bowler =  3 Value = 16.83
(10, 2, 1, 2, 1, 1, 1) Bowler =  4 Value = 19.60
(10, 2, 1, 2, 1, 1, 2) Bowler =  5 Value = 21.46
(10, 2, 1, 2, 1, 2, 0) Bowler =  4 Value = 19.47
(10, 2, 1, 2, 1, 2, 1) Bowler =  4 Value = 21.48
(10, 2, 1, 2, 1, 2, 2) Bowler =  5 Value = 22.77
(10, 2, 1, 2, 2, 0, 0) Bowler =  3 Value = 16.61
(10, 2, 1, 2, 2, 0, 1) Bowler =  3 Value = 19.60
(10, 2, 1, 2, 2, 0, 2) Bowler =  5 Value = 21.54
(10, 2, 1, 2, 2, 1, 0) Bowler =  3 Value = 19.44
(10, 2, 1, 2, 2, 1, 1) Bowler =  4 Value = 21.55
(10, 2, 1, 2, 2, 1, 2) Bowler =  5 Value = 22.86
(10, 2, 1, 2, 2, 2, 0) Bowler =  4 Value = 21.53
(10, 2, 1, 2, 2, 2, 1) Bowler =  4 Value = 22.98
(10, 2, 1, 2, 2, 2, 2) Bowler =  5 Value = 23.82
(10, 2, 2, 0, 0, 0, 0) Bowler =  1 Value = 6.00
(10, 2, 2, 0, 0, 0, 1) Bowler =  1 Value = 10.78
(10, 2, 2, 0, 0, 0, 2) Bowler =  5 Value = 14.78
(10, 2, 2, 0, 0, 1, 0) Bowler =  1 Value = 10.32
(10, 2, 2, 0, 0, 1, 1) Bowler =  5 Value = 14.45
(10, 2, 2, 0, 0, 1, 2) Bowler =  5 Value = 17.62
(10, 2, 2, 0, 0, 2, 0) Bowler =  4 Value = 14.09
(10, 2, 2, 0, 0, 2, 1) Bowler =  5 Value = 17.42
(10, 2, 2, 0, 0, 2, 2) Bowler =  5 Value = 19.84
(10, 2, 2, 0, 1, 0, 0) Bowler =  1 Value = 9.86
(10, 2, 2, 0, 1, 0, 1) Bowler =  3 Value = 14.15
(10, 2, 2, 0, 1, 0, 2) Bowler =  5 Value = 17.43
(10, 2, 2, 0, 1, 1, 0) Bowler =  3 Value = 13.77
(10, 2, 2, 0, 1, 1, 1) Bowler =  5 Value = 17.22
(10, 2, 2, 0, 1, 1, 2) Bowler =  5 Value = 19.71
(10, 2, 2, 0, 1, 2, 0) Bowler =  4 Value = 16.98
